"filename", "language", "Markdown", "TypeScript", "JSON", "MS SQL", "XML", "JavaScript", "JSON with Comments", "TypeScript JSX", "PostCSS", "JavaScript JSX", "comment", "blank", "total"
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/components/listings/Pageheading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/components/listings/Pagination.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 5, 64
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/components/listings/Resultstoolbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 6, 62
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/components/minimalListingCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 300, 0, 0, 32, 44, 376
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/components/navigationBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 714, 0, 0, 41, 77, 832
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/components/policies/HostListingAgreement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 12, 280
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/components/policies/RefundPolicy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 9, 161
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/eslint.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 3, 19
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/next.config.ts", "TypeScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/package-lock.json", "JSON", 0, 0, 6920, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6921
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/package.json", "JSON", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/postcss.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/proxy.ts", "TypeScript", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 112
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/public/file.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/public/globe.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/public/next.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/public/placeholder.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/public/vercel.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/public/window.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/supabase/migrations/20260916150000_guest_checkout.sql", "MS SQL", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 16, 155
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/supabase/migrations/20260919000000_fix_authenticated_booking.sql", "MS SQL", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 15, 137
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/supabase/migrations/20260923120000_host_terms_acceptance.sql", "MS SQL", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/supabase/migrations/20260923130000_host_dashboard_stats_security_invoker.sql", "MS SQL", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/tailwind.config.ts", "TypeScript", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 57
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 35
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/types/account.ts", "TypeScript", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 111
"/home/kelvinmutugi/projects/dominium_airbnb_next_js/my-app/types/types.ts", "TypeScript", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"Total", "-", 57, 3244, 6949, 272, 20, 20, 34, 12856, 69, 31, 582, 2274, 26408
